State,County,County Type,Issuer Name,Metal Level,Plan Type,Rating Area,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30,Premium Adult Individual Age 40,Premium Adult Individual Age 50,Premium Adult Individual Age 60,Premium Couple 21  ,Premium Couple 30,Premium Couple 40,Premium Couple 50,Premium Couple 60,"Couple+1 child, Age 21","Couple+1 child, Age 30","Couple+1 child, Age 40","Couple+1 child, Age 50","Couple+2 children, Age 21","Couple+2 children, Age 30","Couple+2 children, Age 40","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Medical Deductible - individual - standard,Drug Deductible - individual - standard,Medical Deductible -family - standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Unemployment numerator,Unemployment denominator,Uninsured adults numerator,Uninsured adults denominator,Uninsured children numerator,Uninsured children denominator,Primary care physicians numerator,Primary care physicians denominator,Per capita income,Median household income,Median family income,Population
IL,MERCER,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 6,113.55,178.81,187.4,202.95,228.52,319.36,485.29,357.62,405.9,457.04,638.72,970.58,471.17,519.44,570.59,752.27,584.72,633.0,684.14,865.82,698.27,746.55,797.69,979.37,292.36,316.5,342.07,432.91,405.9,430.04,455.62,546.46,519.46,543.59,569.16,660.01,4000,0,8000,0,6250,12500,428,8103,581,8962,81,3445,3,15618,25332.0,50909.0,62025.0,16434.0
IL,MONROE,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 12,102.6,161.58,169.34,183.39,206.5,288.58,438.53,323.16,366.78,413.0,577.16,877.06,425.76,469.38,515.6,679.76,528.36,571.98,618.2,782.35,630.96,674.57,720.8,884.95,264.18,285.99,309.1,391.17,366.78,388.59,411.7,493.78,469.38,491.18,514.29,596.37,5000,0,12700,0,6250,12700,644,18595,920,20709,136,8088,12,34097,31091.0,68253.0,80832.0,32957.0
IL,MONROE,Urban,Coventry Health Care,Bronze,PPO,Rating Area 12,114.54,180.38,189.04,204.73,230.52,322.16,489.55,360.76,409.46,461.04,644.32,979.1,475.3,524.0,575.58,758.86,589.84,638.54,690.12,873.4,704.38,753.07,804.66,987.94,294.92,319.27,345.06,436.7,409.46,433.81,459.6,551.24,524.0,548.35,574.14,665.78,5600,0,11200,0,6350,12700,644,18595,920,20709,136,8088,12,34097,31091.0,68253.0,80832.0,32957.0
IL,MONROE,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 12,115.44,181.8,190.52,206.34,232.33,324.68,493.38,363.6,412.68,464.66,649.36,986.76,479.04,528.12,580.1,764.8,594.48,643.55,695.54,880.24,709.92,759.0,810.98,995.68,297.24,321.77,347.77,440.12,412.68,437.22,463.21,555.55,528.12,552.66,578.65,671.0,4000,0,8000,0,6250,12500,644,18595,920,20709,136,8088,12,34097,31091.0,68253.0,80832.0,32957.0
IL,MONTGOMERY,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 11,100.71,158.6,166.21,180.01,202.69,283.25,430.43,317.2,360.02,405.38,566.5,860.86,417.9,460.72,506.09,667.21,518.62,561.43,606.79,767.92,619.32,662.15,707.51,868.63,259.31,280.71,303.39,383.96,360.02,381.42,404.11,484.66,460.73,482.14,504.82,585.38,5000,0,12700,0,6250,12700,706,11891,1116,15255,156,6042,18,28790,21700.0,40864.0,56945.0,30104.0
IL,MONTGOMERY,Urban,Coventry Health Care,Bronze,PPO,Rating Area 11,131.91,207.74,217.72,235.79,265.5,371.03,563.82,415.48,471.58,531.0,742.06,1127.64,547.4,603.5,662.92,873.97,679.31,735.42,794.83,1005.89,811.24,867.33,926.76,1137.82,339.65,367.71,397.41,502.94,471.58,499.63,529.33,634.86,603.5,631.54,661.26,766.79,5600,0,11200,0,6350,12700,706,11891,1116,15255,156,6042,18,28790,21700.0,40864.0,56945.0,30104.0
IL,MONTGOMERY,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 11,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,706,11891,1116,15255,156,6042,18,28790,21700.0,40864.0,56945.0,30104.0
IL,MONTGOMERY,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 11,116.3,183.15,191.94,207.87,234.06,327.1,497.05,366.3,415.74,468.12,654.2,994.1,482.6,532.04,584.41,770.5,598.9,648.34,700.72,886.8,715.2,764.64,817.02,1003.1,299.45,324.17,350.36,443.4,415.75,440.47,466.65,559.7,532.04,556.77,582.96,676.0,4000,0,8000,0,6250,12500,706,11891,1116,15255,156,6042,18,28790,21700.0,40864.0,56945.0,30104.0
IL,MORGAN,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 10,108.31,170.57,178.76,193.6,217.99,304.64,462.93,341.14,387.2,435.98,609.28,925.86,449.45,495.51,544.29,717.58,557.76,603.81,652.6,825.9,666.06,712.13,760.91,934.21,278.88,301.9,326.3,412.95,387.19,410.22,434.61,521.26,495.5,518.53,542.92,629.56,5000,0,12700,0,6250,12700,719,16309,1171,18618,151,6692,14,33798,23244.0,44645.0,59185.0,35547.0
IL,MORGAN,Urban,Coventry Health Care,Bronze,PPO,Rating Area 10,110.18,173.51,181.83,196.93,221.74,309.88,470.89,347.02,393.86,443.48,619.76,941.78,457.2,504.04,553.66,729.94,567.38,614.22,663.84,840.12,677.56,724.4,774.02,950.3,283.69,307.11,331.92,420.06,393.87,417.29,442.1,530.24,504.05,527.47,552.28,640.42,5600,0,11200,0,6350,12700,719,16309,1171,18618,151,6692,14,33798,23244.0,44645.0,59185.0,35547.0
IL,MORGAN,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 10,117.13,184.45,193.31,209.36,235.73,329.44,500.61,368.9,418.72,471.46,658.88,1001.22,486.03,535.85,588.58,776.01,603.16,652.98,705.72,893.14,720.29,770.11,822.84,1010.27,301.58,326.49,352.86,446.57,418.71,443.62,469.99,563.7,535.83,560.75,587.12,680.82,3150,0,6300,0,6350,12700,719,16309,1171,18618,151,6692,14,33798,23244.0,44645.0,59185.0,35547.0
IL,MORGAN,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 10,137.13,215.96,226.32,245.11,275.99,385.7,586.1,431.92,490.22,551.98,771.4,1172.2,569.04,627.35,689.11,908.53,706.18,764.48,826.24,1045.65,843.31,901.61,963.37,1182.79,353.09,382.24,413.12,522.82,490.22,519.37,550.25,659.96,627.35,656.5,687.38,797.08,4000,0,8000,0,6250,12500,719,16309,1171,18618,151,6692,14,33798,23244.0,44645.0,59185.0,35547.0
IL,MOULTRIE,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 10,108.31,170.57,178.76,193.6,217.99,304.64,462.93,341.14,387.2,435.98,609.28,925.86,449.45,495.51,544.29,717.58,557.76,603.81,652.6,825.9,666.06,712.13,760.91,934.21,278.88,301.9,326.3,412.95,387.19,410.22,434.61,521.26,495.5,518.53,542.92,629.56,5000,0,12700,0,6250,12700,289,7524,821,8207,144,3828,4,14688,22954.0,46364.0,54494.0,14846.0
IL,MOULTRIE,Rural,Coventry Health Care,Bronze,PPO,Rating Area 10,110.18,173.51,181.83,196.93,221.74,309.88,470.89,347.02,393.86,443.48,619.76,941.78,457.2,504.04,553.66,729.94,567.38,614.22,663.84,840.12,677.56,724.4,774.02,950.3,283.69,307.11,331.92,420.06,393.87,417.29,442.1,530.24,504.05,527.47,552.28,640.42,5600,0,11200,0,6350,12700,289,7524,821,8207,144,3828,4,14688,22954.0,46364.0,54494.0,14846.0
IL,MOULTRIE,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 10,117.13,184.45,193.31,209.36,235.73,329.44,500.61,368.9,418.72,471.46,658.88,1001.22,486.03,535.85,588.58,776.01,603.16,652.98,705.72,893.14,720.29,770.11,822.84,1010.27,301.58,326.49,352.86,446.57,418.71,443.62,469.99,563.7,535.83,560.75,587.12,680.82,3150,0,6300,0,6350,12700,289,7524,821,8207,144,3828,4,14688,22954.0,46364.0,54494.0,14846.0
IL,MOULTRIE,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 10,137.13,215.96,226.32,245.11,275.99,385.7,586.1,431.92,490.22,551.98,771.4,1172.2,569.04,627.35,689.11,908.53,706.18,764.48,826.24,1045.65,843.31,901.61,963.37,1182.79,353.09,382.24,413.12,522.82,490.22,519.37,550.25,659.96,627.35,656.5,687.38,797.08,4000,0,8000,0,6250,12500,289,7524,821,8207,144,3828,4,14688,22954.0,46364.0,54494.0,14846.0
IL,OGLE,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 5,109.92,173.1,181.41,196.47,221.22,309.16,469.8,346.2,392.94,442.44,618.32,939.6,456.12,502.86,552.36,728.24,566.04,612.78,662.28,838.16,675.96,722.7,772.2,948.08,283.02,306.39,331.14,419.08,392.94,416.31,441.06,529.0,502.86,526.23,550.98,638.92,5000,0,12700,0,6250,12700,1275,25289,2403,30165,401,12051,33,51063,24959.0,55733.0,64927.0,53497.0
IL,OGLE,Urban,Coventry Health Care,Bronze,PPO,Rating Area 5,122.48,192.89,202.14,218.93,246.51,344.49,523.49,385.78,437.86,493.02,688.98,1046.98,508.26,560.34,615.5,811.46,630.74,682.82,737.98,933.94,753.22,805.3,860.46,1056.42,315.37,341.41,368.99,466.97,437.85,463.89,491.47,589.45,560.32,586.37,613.95,711.93,5600,0,11200,0,6350,12700,1275,25289,2403,30165,401,12051,33,51063,24959.0,55733.0,64927.0,53497.0
IL,OGLE,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 5,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,1275,25289,2403,30165,401,12051,33,51063,24959.0,55733.0,64927.0,53497.0
IL,OGLE,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 5,137.81,217.02,227.44,246.32,277.36,387.6,589.0,434.04,492.64,554.72,775.2,1178.0,571.85,630.45,692.53,913.01,709.66,768.26,830.34,1050.82,847.47,906.06,968.15,1188.63,354.83,384.13,415.17,525.41,492.64,521.94,552.98,663.22,630.45,659.75,690.79,801.03,4000,0,8000,0,6250,12500,1275,25289,2403,30165,401,12051,33,51063,24959.0,55733.0,64927.0,53497.0
IL,PEORIA,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 7,108.81,171.35,179.58,194.48,218.99,306.04,465.05,342.7,388.96,437.98,612.08,930.1,451.51,497.77,546.79,720.89,560.31,606.57,655.6,829.7,669.13,715.39,764.41,938.51,280.15,303.28,327.8,414.85,388.97,412.1,436.61,523.66,497.78,520.91,545.42,632.47,5000,0,12700,0,6250,12700,4846,87398,8261,106230,1265,44848,224,183011,28157.0,49747.0,63163.0,186494.0
IL,PEORIA,Urban,Coventry Health Care,Bronze,PPO,Rating Area 7,99.84,157.22,164.78,178.46,200.94,280.82,426.73,314.45,356.92,401.88,561.64,853.46,414.29,456.76,501.72,661.48,514.14,556.6,601.55,761.31,613.98,656.44,701.4,861.16,257.07,278.3,300.77,380.65,356.9,378.14,400.62,480.5,456.75,477.98,500.46,580.33,5600,0,11200,0,6350,12700,4846,87398,8261,106230,1265,44848,224,183011,28157.0,49747.0,63163.0,186494.0
IL,PEORIA,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 7,112.2,176.69,185.17,200.54,225.81,315.57,479.53,353.38,401.08,451.62,631.14,959.06,465.58,513.28,563.82,743.34,577.78,625.48,676.02,855.54,689.98,737.68,788.22,967.74,288.89,312.74,338.01,427.77,401.09,424.94,450.21,539.97,513.29,537.14,562.41,652.17,3150,0,6300,0,6350,12700,4846,87398,8261,106230,1265,44848,224,183011,28157.0,49747.0,63163.0,186494.0
IL,PEORIA,Urban,"Humana Health Plan, Inc.",Bronze,HMO,Rating Area 7,124.89,196.69,206.11,223.23,251.35,351.26,533.79,393.38,446.46,502.7,702.52,1067.58,518.27,571.35,627.59,827.41,643.16,696.24,752.48,952.3,768.05,821.13,877.37,1077.19,321.58,348.12,376.24,476.15,446.47,473.01,501.13,601.04,571.36,597.9,626.02,725.93,6300,0,12600,0,6300,12600,4846,87398,8261,106230,1265,44848,224,183011,28157.0,49747.0,63163.0,186494.0
IL,PEORIA,Urban,Humana Insurance Company,Bronze,PPO,Rating Area 7,127.64,201.02,210.65,228.14,256.88,359.0,545.54,402.04,456.28,513.76,718.0,1091.09,529.68,583.91,641.4,845.64,657.32,711.56,769.04,973.28,784.96,839.2,896.68,1100.92,328.66,355.78,384.52,486.64,456.3,483.41,512.16,614.28,583.94,611.05,639.79,741.92,6300,0,12600,0,6300,12600,4846,87398,8261,106230,1265,44848,224,183011,28157.0,49747.0,63163.0,186494.0
IL,PEORIA,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 7,128.59,202.5,212.22,229.84,258.8,361.66,549.58,405.0,459.68,517.6,723.32,1099.16,533.59,588.27,646.19,851.91,662.18,716.86,774.78,980.5,790.77,845.45,903.37,1109.09,331.09,358.43,387.39,490.25,459.68,487.02,515.98,618.84,588.27,615.61,644.56,747.43,4000,0,8000,0,6250,12500,4846,87398,8261,106230,1265,44848,224,183011,28157.0,49747.0,63163.0,186494.0
IL,PERRY,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 13,110.35,173.78,182.12,197.24,222.09,310.38,471.65,347.56,394.48,444.18,620.76,943.3,457.9,504.83,554.53,731.11,568.26,615.18,664.88,841.46,678.6,725.53,775.23,951.81,284.13,307.59,332.44,420.73,394.48,417.94,442.78,531.07,504.82,528.29,553.14,641.42,5000,0,12700,0,6250,12700,505,8456,770,11037,95,4265,11,21285,17926.0,40696.0,50130.0,22350.0
IL,PERRY,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 13,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,505,8456,770,11037,95,4265,11,21285,17926.0,40696.0,50130.0,22350.0
IL,PERRY,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 13,137.83,217.05,227.47,246.35,277.39,387.65,589.07,434.1,492.7,554.78,775.3,1178.14,571.93,630.53,692.61,913.13,709.76,768.36,830.44,1050.96,847.59,906.19,968.27,1188.79,354.88,384.18,415.22,525.48,492.71,522.01,553.04,663.31,630.54,659.84,690.88,801.14,4000,0,8000,0,6250,12500,505,8456,770,11037,95,4265,11,21285,17926.0,40696.0,50130.0,22350.0
IL,PIATT,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 9,105.81,166.63,174.63,189.13,212.96,297.61,452.25,333.26,378.26,425.92,595.22,904.5,439.07,484.07,531.73,701.03,544.88,589.88,637.54,806.84,650.69,695.69,743.35,912.65,272.44,294.94,318.77,403.42,378.25,400.75,424.58,509.23,484.06,506.56,530.39,615.04,5000,0,12700,0,6250,12700,363,8430,549,9639,93,3875,8,16445,26492.0,55752.0,65850.0,16729.0
IL,PIATT,Rural,Coventry Health Care,Bronze,PPO,Rating Area 9,111.57,175.7,184.13,199.42,224.54,313.8,476.85,351.4,398.84,449.08,627.6,953.7,462.96,510.4,560.65,739.17,574.54,621.98,672.22,850.74,686.1,733.55,783.79,962.31,287.27,310.99,336.11,425.37,398.84,422.55,447.67,536.94,510.4,534.13,559.25,648.51,5600,0,11200,0,6350,12700,363,8430,549,9639,93,3875,8,16445,26492.0,55752.0,65850.0,16729.0
IL,PIATT,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 9,117.13,184.45,193.31,209.36,235.73,329.44,500.61,368.9,418.72,471.46,658.88,1001.22,486.03,535.85,588.58,776.01,603.16,652.98,705.72,893.14,720.29,770.11,822.84,1010.27,301.58,326.49,352.86,446.57,418.71,443.62,469.99,563.7,535.83,560.75,587.12,680.82,3150,0,6300,0,6350,12700,363,8430,549,9639,93,3875,8,16445,26492.0,55752.0,65850.0,16729.0
IL,PIATT,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 9,131.41,206.95,216.89,234.89,264.48,369.61,561.66,413.9,469.78,528.96,739.22,1123.32,545.31,601.19,660.38,870.64,676.74,732.61,791.8,1002.06,808.16,864.04,923.22,1133.48,338.37,366.3,395.9,501.03,469.78,497.72,527.31,632.45,601.21,629.15,658.74,763.87,4000,0,8000,0,6250,12500,363,8430,549,9639,93,3875,8,16445,26492.0,55752.0,65850.0,16729.0
IL,PIKE,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 10,108.31,170.57,178.76,193.6,217.99,304.64,462.93,341.14,387.2,435.98,609.28,925.86,449.45,495.51,544.29,717.58,557.76,603.81,652.6,825.9,666.06,712.13,760.91,934.21,278.88,301.9,326.3,412.95,387.19,410.22,434.61,521.26,495.5,518.53,542.92,629.56,5000,0,12700,0,6250,12700,349,7256,747,8693,129,3593,8,15821,19996.0,40205.0,50426.0,16430.0
IL,PIKE,Rural,Coventry Health Care,Bronze,PPO,Rating Area 10,110.18,173.51,181.83,196.93,221.74,309.88,470.89,347.02,393.86,443.48,619.76,941.78,457.2,504.04,553.66,729.94,567.38,614.22,663.84,840.12,677.56,724.4,774.02,950.3,283.69,307.11,331.92,420.06,393.87,417.29,442.1,530.24,504.05,527.47,552.28,640.42,5600,0,11200,0,6350,12700,349,7256,747,8693,129,3593,8,15821,19996.0,40205.0,50426.0,16430.0
IL,PIKE,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 10,117.13,184.45,193.31,209.36,235.73,329.44,500.61,368.9,418.72,471.46,658.88,1001.22,486.03,535.85,588.58,776.01,603.16,652.98,705.72,893.14,720.29,770.11,822.84,1010.27,301.58,326.49,352.86,446.57,418.71,443.62,469.99,563.7,535.83,560.75,587.12,680.82,3150,0,6300,0,6350,12700,349,7256,747,8693,129,3593,8,15821,19996.0,40205.0,50426.0,16430.0
IL,PIKE,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 10,137.13,215.96,226.32,245.11,275.99,385.7,586.1,431.92,490.22,551.98,771.4,1172.2,569.04,627.35,689.11,908.53,706.18,764.48,826.24,1045.65,843.31,901.61,963.37,1182.79,353.09,382.24,413.12,522.82,490.22,519.37,550.25,659.96,627.35,656.5,687.38,797.08,4000,0,8000,0,6250,12500,349,7256,747,8693,129,3593,8,15821,19996.0,40205.0,50426.0,16430.0
IL,POPE,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 13,110.35,173.78,182.12,197.24,222.09,310.38,471.65,347.56,394.48,444.18,620.76,943.3,457.9,504.83,554.53,731.11,568.26,615.18,664.88,841.46,678.6,725.53,775.23,951.81,284.13,307.59,332.44,420.73,394.48,417.94,442.78,531.07,504.82,528.29,553.14,641.42,5000,0,12700,0,6250,12700,107,1751,209,2486,22,580,0,4325,20134.0,39672.0,51500.0,4470.0
IL,POPE,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 13,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,107,1751,209,2486,22,580,0,4325,20134.0,39672.0,51500.0,4470.0
IL,POPE,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 13,137.83,217.05,227.47,246.35,277.39,387.65,589.07,434.1,492.7,554.78,775.3,1178.14,571.93,630.53,692.61,913.13,709.76,768.36,830.44,1050.96,847.59,906.19,968.27,1188.79,354.88,384.18,415.22,525.48,492.71,522.01,553.04,663.31,630.54,659.84,690.88,801.14,4000,0,8000,0,6250,12500,107,1751,209,2486,22,580,0,4325,20134.0,39672.0,51500.0,4470.0
IL,PULASKI,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 13,110.35,173.78,182.12,197.24,222.09,310.38,471.65,347.56,394.48,444.18,620.76,943.3,457.9,504.83,554.53,731.11,568.26,615.18,664.88,841.46,678.6,725.53,775.23,951.81,284.13,307.59,332.44,420.73,394.48,417.94,442.78,531.07,504.82,528.29,553.14,641.42,5000,0,12700,0,6250,12700,169,2055,283,3098,37,1211,0,5509,18444.0,31173.0,39699.0,6161.0
IL,PULASKI,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 13,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,169,2055,283,3098,37,1211,0,5509,18444.0,31173.0,39699.0,6161.0
IL,PULASKI,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 13,137.83,217.05,227.47,246.35,277.39,387.65,589.07,434.1,492.7,554.78,775.3,1178.14,571.93,630.53,692.61,913.13,709.76,768.36,830.44,1050.96,847.59,906.19,968.27,1188.79,354.88,384.18,415.22,525.48,492.71,522.01,553.04,663.31,630.54,659.84,690.88,801.14,4000,0,8000,0,6250,12500,169,2055,283,3098,37,1211,0,5509,18444.0,31173.0,39699.0,6161.0
IL,PUTNAM,Rural,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 7,108.81,171.35,179.58,194.48,218.99,306.04,465.05,342.7,388.96,437.98,612.08,930.1,451.51,497.77,546.79,720.89,560.31,606.57,655.6,829.7,669.13,715.39,764.41,938.51,280.15,303.28,327.8,414.85,388.97,412.1,436.61,523.66,497.78,520.91,545.42,632.47,5000,0,12700,0,6250,12700,159,3040,224,3285,37,1197,1,5727,27004.0,56458.0,68875.0,6006.0
IL,PUTNAM,Rural,Coventry Health Care,Bronze,PPO,Rating Area 7,99.84,157.22,164.78,178.46,200.94,280.82,426.73,314.45,356.92,401.88,561.64,853.46,414.29,456.76,501.72,661.48,514.14,556.6,601.55,761.31,613.98,656.44,701.4,861.16,257.07,278.3,300.77,380.65,356.9,378.14,400.62,480.5,456.75,477.98,500.46,580.33,5600,0,11200,0,6350,12700,159,3040,224,3285,37,1197,1,5727,27004.0,56458.0,68875.0,6006.0
IL,PUTNAM,Rural,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 7,112.2,176.69,185.17,200.54,225.81,315.57,479.53,353.38,401.08,451.62,631.14,959.06,465.58,513.28,563.82,743.34,577.78,625.48,676.02,855.54,689.98,737.68,788.22,967.74,288.89,312.74,338.01,427.77,401.09,424.94,450.21,539.97,513.29,537.14,562.41,652.17,3150,0,6300,0,6350,12700,159,3040,224,3285,37,1197,1,5727,27004.0,56458.0,68875.0,6006.0
IL,PUTNAM,Rural,Humana Insurance Company,Bronze,PPO,Rating Area 7,127.64,201.02,210.65,228.14,256.88,359.0,545.54,402.04,456.28,513.76,718.0,1091.09,529.68,583.91,641.4,845.64,657.32,711.56,769.04,973.28,784.96,839.2,896.68,1100.92,328.66,355.78,384.52,486.64,456.3,483.41,512.16,614.28,583.94,611.05,639.79,741.92,6300,0,12600,0,6300,12600,159,3040,224,3285,37,1197,1,5727,27004.0,56458.0,68875.0,6006.0
IL,PUTNAM,Rural,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 7,128.59,202.5,212.22,229.84,258.8,361.66,549.58,405.0,459.68,517.6,723.32,1099.16,533.59,588.27,646.19,851.91,662.18,716.86,774.78,980.5,790.77,845.45,903.37,1109.09,331.09,358.43,387.39,490.25,459.68,487.02,515.98,618.84,588.27,615.61,644.56,747.43,4000,0,8000,0,6250,12500,159,3040,224,3285,37,1197,1,5727,27004.0,56458.0,68875.0,6006.0
IL,RANDOLPH,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 11,100.71,158.6,166.21,180.01,202.69,283.25,430.43,317.2,360.02,405.38,566.5,860.86,417.9,460.72,506.09,667.21,518.62,561.43,606.79,767.92,619.32,662.15,707.51,868.63,259.31,280.71,303.39,383.96,360.02,381.42,404.11,484.66,460.73,482.14,504.82,585.38,5000,0,12700,0,6250,12700,630,14202,1094,16347,156,6442,14,32423,19950.0,45020.0,55113.0,33476.0
IL,RANDOLPH,Urban,Coventry Health Care,Bronze,PPO,Rating Area 11,131.91,207.74,217.72,235.79,265.5,371.03,563.82,415.48,471.58,531.0,742.06,1127.64,547.4,603.5,662.92,873.97,679.31,735.42,794.83,1005.89,811.24,867.33,926.76,1137.82,339.65,367.71,397.41,502.94,471.58,499.63,529.33,634.86,603.5,631.54,661.26,766.79,5600,0,11200,0,6350,12700,630,14202,1094,16347,156,6442,14,32423,19950.0,45020.0,55113.0,33476.0
IL,RANDOLPH,Urban,"Health Alliance Medical Plans, Inc.",Bronze,HMO,Rating Area 11,125.76,198.05,207.55,224.78,253.1,353.71,537.5,396.1,449.56,506.2,707.42,1075.0,521.86,575.32,631.96,833.18,647.62,701.08,757.72,958.93,773.38,826.84,883.48,1084.7,323.81,350.54,378.86,479.46,449.57,476.3,504.62,605.23,575.33,602.06,630.38,730.99,3150,0,6300,0,6350,12700,630,14202,1094,16347,156,6442,14,32423,19950.0,45020.0,55113.0,33476.0
IL,RANDOLPH,Urban,Land of Lincoln Mutual Health Insurance Company,Bronze,PPO,Rating Area 11,116.3,183.15,191.94,207.87,234.06,327.1,497.05,366.3,415.74,468.12,654.2,994.1,482.6,532.04,584.41,770.5,598.9,648.34,700.72,886.8,715.2,764.64,817.02,1003.1,299.45,324.17,350.36,443.4,415.75,440.47,466.65,559.7,532.04,556.77,582.96,676.0,4000,0,8000,0,6250,12500,630,14202,1094,16347,156,6442,14,32423,19950.0,45020.0,55113.0,33476.0
IL,RICHLAND,Urban,Blue Cross Blue Shield of Illinois,Bronze,PPO,Rating Area 13,110.35,173.78,182.12,197.24,222.09,310.38,471.65,347.56,394.48,444.18,620.76,943.3,457.9,504.83,554.53,731.11,568.26,615.18,664.88,841.46,678.6,725.53,775.23,951.81,284.13,307.59,332.44,420.73,394.48,417.94,442.78,531.07,504.82,528.29,553.14,641.42,5000,0,12700,0,6250,12700,350,7455,710,9008,98,3747,8,15901,22874.0,41917.0,53853.0,16233.0
